transactionHash,address_from,time_remaining,amount,dsec,tranche,user_address,principal_token_addr
0x3efa22e63c142b705e8bdbb89c8042bf966095e3685c772281c639e3b081d091,0x45521dB5fd5d1Cc05AeEcDb85220d65C7d0F2b57,838756,325280629190000000000,272831079416887640000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x45521dB5fd5d1Cc05AeEcDb85220d65C7d0F2b57,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0xfb4137cdf56d795bbefa95607d08c8214cc4ae0cd875149987362f965f7a58c4,0x45521dB5fd5d1Cc05AeEcDb85220d65C7d0F2b57,838731,127377848410000000000,106835750174767710000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x45521dB5fd5d1Cc05AeEcDb85220d65C7d0F2b57,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x8669f7788144f5671a5f6f4755ba9265a94ba40cf1843e442d26f73a9b155b72,0xa267F3A4a92531f47811E05E890E977a0fe375b4,838731,630487758220000000000,528809627939618820000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xa267F3A4a92531f47811E05E890E977a0fe375b4,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xb2870e4371f99ae74837ad8bea8253dd6e971c7799f01b3abfef0b5be4186d95,0x645E4BFd69A692BB7314eE5b0568342d0a34388b,838652,198983315198900000000000,166877755258187882800000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x645E4BFd69A692BB7314eE5b0568342d0a34388b,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x22b700fd610caec5806022dbb1c13794dac3f4c29a5b0e32d80b247ec803e8d4,0x0A53E28f2f7b27971E18a6305C2C74A449BADd2e,838568,10691623819490000000000,8965653603062090320000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x0A53E28f2f7b27971E18a6305C2C74A449BADd2e,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0xc4a9f3a0222c5e6ed39ae320a4fd1cb12a6d833b6e213c9c3c44e8a5231e695e,0x702D4960C5042E605a1DAE7B005784A9CB0F0137,838562,5510039988510000000000,4620510152844922620000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x702D4960C5042E605a1DAE7B005784A9CB0F0137,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x7607082566a1f567c744df0aac7926ac3a2016722a19e141e4b7e8a13ce845fd,0xC13bA51d26d1b2022Fa51e25243bb49A54c4A953,838533,12720470214170000000000,10666534050098612610000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xC13bA51d26d1b2022Fa51e25243bb49A54c4A953,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x3f0084d2af453a8ebdec51b22a8a28ce48bdf308de91d0f8f2322d81dfce4493,0xF393600f32A69af141B17c0C3bA71A0cbe9DA861,838518,24730843778390000000000,20737257663368026020000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xF393600f32A69af141B17c0C3bA71A0cbe9DA861,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x1d43fa10bbd5907d9c95a94c4f586df43cdec1b74ce4f46323285747585610d0,0x635f451e844655f7E36BE9a2c04827C7b96bb850,838286,99451823750000000000,83369071524092500000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x635f451e844655f7E36BE9a2c04827C7b96bb850,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x8a009bec6f8adaab85b2f66291e5e79ce82abc436f94b7d87f813ba308fe543a,0x3e025504b92bAbf4BBbC20CBB28F2d04c1608247,838204,9904183744630000000000,8301726431483844520000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x3e025504b92bAbf4BBbC20CBB28F2d04c1608247,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x519da10cf74e3267cff1836c5691277c24872506401d55111f3a1cf632d84171,0xFCFA4369EAa965AC4e36f1Dd9fd2852C6542b0F7,838181,35471255000000000000,29731331987155000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0xFCFA4369EAa965AC4e36f1Dd9fd2852C6542b0F7,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0xd00d934d7273e83fa92ec8de30611eafe0755886477ff1f511a10ef6c15f9b8d,0xF1394140fe0982E40fa9A9846E7c5b0842CECe56,837558,100000000000000000000,83755800000000000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0xF1394140fe0982E40fa9A9846E7c5b0842CECe56,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x5a0c982dfecd6f6bc32f6a22771472121352f734ab8b0f942b3b7528090d3bd3,0x184E2BC2087b97E59b6205150832471F1dA99223,835971,4688953921110000000000,3919829498384247810000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x184E2BC2087b97E59b6205150832471F1dA99223,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xbbf7e607c60138aa2314c0f720019faa8c2d3e0694c4b43d7a5bd4176828e04d,0x63a895D222CceC41AbF456A20D59850F75A854bB,835919,401000646490000000000,335204059413274310000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x63a895D222CceC41AbF456A20D59850F75A854bB,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xd0a30bcb570b421380d602be25755eea4ba850e165d2609386bc3f6fb796c589,0x07de59aa336C0Ba080410EBCB42529554EBaD0E7,835919,9940560710830000000000,8309503568836302770000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x07de59aa336C0Ba080410EBCB42529554EBaD0E7,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x0fd74ead44a3fe721666e45b6490896e6b67514ad3362f3cea909ede29328a46,0xFCFA4369EAa965AC4e36f1Dd9fd2852C6542b0F7,835906,500000000000000000000,417953000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xFCFA4369EAa965AC4e36f1Dd9fd2852C6542b0F7,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xb73bb6bdce472e97c32bbd13e488de2e92ec880a568ef322265b2d8d3770e1de,0xa57033C944106A32658321ec4248Ae3571521E9e,835874,473378502500000000000,395684782398685000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0xa57033C944106A32658321ec4248Ae3571521E9e,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x1a1d82fa9bfa4253b10f46faf83993f56cf8fac8a21783c2c2015f08439a4786,0xc5B67F12BEaA7B7a106a4eDdDdc0D88635223915,835786,19894211942730000000000,16627303822766535780000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xc5B67F12BEaA7B7a106a4eDdDdc0D88635223915,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xfae51f0c813cb4418113709132f9bd107b777b9a4847326895370d22ff9b5c3c,0x9057e3B928E0b0b9cA2767a68538B3ADB290bc85,835382,995012341870000000000,831215400176044340000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x9057e3B928E0b0b9cA2767a68538B3ADB290bc85,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x3ceddc6da4957a79c3ac1b03751bbb96990f5e60f683a0b873615f633da944e3,0x3DE025CF38E843490388a761540bD3F155249873,834527,17343546644450000000000,14473657950552925150000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x3DE025CF38E843490388a761540bD3F155249873,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x9a71aaf08bf1810e33873881bbebf25c7519bab1f114848b047843e927d7fc01,0xF1394140fe0982E40fa9A9846E7c5b0842CECe56,834325,41442204674670000000000,34576267415194047750000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xF1394140fe0982E40fa9A9846E7c5b0842CECe56,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xf958b305c18fb45caa822deb9ca600d0f8be801031ef1420b62768f6613b3c2c,0x9E0EfE90792D1Fed753d30F18AE4F264f98fa1b6,833807,50000000000000000000000,41690350000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x9E0EfE90792D1Fed753d30F18AE4F264f98fa1b6,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x437d101f77f1e94370d25df065d18f057351a153b560a1e4ed9ec98313a9f6b7,0x8e842a7CBaE7e76DFB3a2b3E9A60134794FFec2d,833747,35647430238300000000000,29720938018891910100000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x8e842a7CBaE7e76DFB3a2b3E9A60134794FFec2d,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x0727c777ad5292fd4498617b05d1542be3561b5aa4634c32626161da5406c208,0x9F7610115501abD147d1d82Ce92cea2A716690ED,833300,10082622299640000000000,8401849162290012000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x9F7610115501abD147d1d82Ce92cea2A716690ED,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x98600cdf45618a004c34c6aeacb605361356029b49fead9c9c4a1c2836a2e363,0x9BE80C23245b576B23c01670137726Fef0f9b64e,832976,20000000000000000000000,16659520000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x9BE80C23245b576B23c01670137726Fef0f9b64e,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x3838d1bd61fa577066f62fc052853d884c5f37c98eafba8717c616414e561673,0x0A53E28f2f7b27971E18a6305C2C74A449BADd2e,832754,13333742069000000000000,11103727042928026000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x0A53E28f2f7b27971E18a6305C2C74A449BADd2e,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x0fe1661928e656cce66addc07554d4368221a59776996197aa0d215927f01f56,0xB1AdceddB2941033a090dD166a462fe1c2029484,832197,1000000000000000000000000,832197000000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xB1AdceddB2941033a090dD166a462fe1c2029484,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x04cd071978258a94dce8b96d8b045325f492511023ef84ddb2a16f6182b289c9,0x7Fa56024E3FFf2c195eDC0E56e47D01816326Ceb,832017,21480216875770000000000,17871905604327528090000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x7Fa56024E3FFf2c195eDC0E56e47D01816326Ceb,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x4457c24931311bf533b78d3f3b918740fb4ed4c14faaad629612f429bb4966c4,0x8d376C5ffbeB3fD49eEA7B6447df493CEd1c18AF,831215,100037250121220000000000,83152462859509882300000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x8d376C5ffbeB3fD49eEA7B6447df493CEd1c18AF,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x80e5370026a9e89f2b9646c3f89f4363cb8cb2cf6fe593279cb501161cc718a0,0x044a9c43e95AA9FD28EEa25131A62b602D304F1f,830269,15777586761990000000000,13099641183290675310000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x044a9c43e95AA9FD28EEa25131A62b602D304F1f,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x81c0981f1daf5ce7c7d37610e98779d7e724e6810a883df8850bfb2ec4238008,0x128f19a6FdD737B0937627738313E8BF5527ACEB,830214,130879399840000000000,108657910058765760000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x128f19a6FdD737B0937627738313E8BF5527ACEB,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xa6c7e81d0bb364906ec3350ade6280394151fcbc2b475f344dd894c05323aa75,0xC4137c03d1eB5185afD1Df073F1c38e5bFA4D9A7,830131,2290425382920000000000,1901353113548762520000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0xC4137c03d1eB5185afD1Df073F1c38e5bFA4D9A7,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x45707f0e30240aaa3fe7d65b6e45e3543cef47e21df2a10baa8c679bff978f3b,0x9224bbB4E0fBE2f2f8fab55DEbC41Eb21fDfB804,830014,2644698778850000000000,2195137012228403900000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x9224bbB4E0fBE2f2f8fab55DEbC41Eb21fDfB804,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xce09cd87b6d8bfbe14803c251d2164547c69265edc37480544962e64d93060be,0xFD1A8F214d03100BBfF4CC664F21256DB04dd293,829398,21806689594230000000000,18086424736075173540000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xFD1A8F214d03100BBfF4CC664F21256DB04dd293,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xc8f58eaa4701d1f2fc3d7a9980da4804108624320432104ac48fd964441ff2d1,0x19DA2CFC2d0faA3CAF1F906D66C2BD1BC8Ca20e4,829315,3979005028030000000000,3299848554820699450000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x19DA2CFC2d0faA3CAF1F906D66C2BD1BC8Ca20e4,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x283a4a91894a44c3e5aa1ad2249864de108b605acad5db8aea44031195c1bbdb,0xF1c0dC910eCfb7260E97e79d9E89774DCa231456,829007,311669090175450000000000,258375857439079278150000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xF1c0dC910eCfb7260E97e79d9E89774DCa231456,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x13be05d261d55d9513c2480c33957bc5a3116a6fd3f50fc1a0c44edaa4ece8d3,0x05d1521f86F6D3F4d873AA1cB33484999e0DebAc,828472,2501428534700000000000,2072363500999978400000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x05d1521f86F6D3F4d873AA1cB33484999e0DebAc,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x27417a4e972a5e6d95f027ca52b05e2f8ec9611243d056f1a90691f2e85e1391,0x7c68F34B9D0D9f60d3BE8Aa828605E567cBeb3c6,828393,177230878217050000000000,146816818898856700650000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x7c68F34B9D0D9f60d3BE8Aa828605E567cBeb3c6,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xc030d81676b4e7254816b520368ac90692e171136260ab7a9b42bcd5dfd2924b,0x9b616Ac1D31F17Be9B23560d93699cA7732e2808,828201,5000000000000000000000,4141005000000000000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x9b616Ac1D31F17Be9B23560d93699cA7732e2808,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x46623e996409fea81e4305073de7d2246b3bbce759933f0854a968543742bc7c,0x091d8de14dC0db1C7266aFC1726880dc532Fb90c,828153,1000000000000000000000000,828153000000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x091d8de14dC0db1C7266aFC1726880dc532Fb90c,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x4bc52e6a48fdf30f9ad1bba00537f3587fcf43d349221542648c7e5a3320ce68,0x9b616Ac1D31F17Be9B23560d93699cA7732e2808,828107,10000000000000000000000,8281070000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x9b616Ac1D31F17Be9B23560d93699cA7732e2808,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x694c57886a70693e97f195f1fa6b3e39cb0c1458cc0e8532a3d752771148b93b,0x3Ee505bA316879d246a8fD2b3d7eE63b51B44FAB,823966,130243783256950000000000,107316449115096063700000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x3Ee505bA316879d246a8fD2b3d7eE63b51B44FAB,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x14f725e4682eb40cc057415a3597c9ec26ba3df2df9c8ed9b7bc4f74b8b7f114,0xb97C96B10Ee62F50F13bc06b6dE8674B475F7603,823360,883600000000000000000,727520896000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xb97C96B10Ee62F50F13bc06b6dE8674B475F7603,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x30c63f07038c23ac1306e93a04154848ef3f00a6566c8dc3529cf6afb165981f,0xB1AdceddB2941033a090dD166a462fe1c2029484,822304,100000000000000000000000,82230400000000000000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0xB1AdceddB2941033a090dD166a462fe1c2029484,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x527f163cd9c3a3662fb7e9b899b32a282901694fb6bca5d5014f164743fc70ae,0x9c17aF3C0AA3F429F7073Ff5057AaF642248F896,822064,11764804939370000000000,9671422607678259680000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x9c17aF3C0AA3F429F7073Ff5057AaF642248F896,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x794a18eb316d392b7b13cc8866b576a31f01251ab95a28e1699f427982e889c4,0x5fCF316bb2A86F9444633BF5aDb1531FBdCAB669,820976,1191858266220000000000,978487031968230720000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x5fCF316bb2A86F9444633BF5aDb1531FBdCAB669,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xc544fbcde3e4f42981a2d53651bcd00493033d22f83dba5cecd89ce6f0f37537,0x29213292e606EBC5FbC481172D5ADa5802315c60,820841,15000000000000000000000,12312615000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x29213292e606EBC5FbC481172D5ADa5802315c60,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x6c31ce2224fc7954414b823b4081f8fc2468c28d47504d136679a62db1f424c6,0xaFD0B1131F1a12C7ba707E391fdd1Ee67C34552b,818258,5060000000000000000000,4140385480000000000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0xaFD0B1131F1a12C7ba707E391fdd1Ee67C34552b,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x003f366e3ccca8cf3b13d04ce820b2b3672f82f99f95cd85f22ecc0d70d5d987,0xA35860Ba79001D2EF5F79Ea62Fa6cAB5Aa577Ea3,818132,9009000000000000000000,7370551188000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xA35860Ba79001D2EF5F79Ea62Fa6cAB5Aa577Ea3,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x252c81f4cd33a5bdab4d51352a439d822e9f19477701b4d78710755d1bf4e233,0x5fCF316bb2A86F9444633BF5aDb1531FBdCAB669,817720,597211612050000000000,488351879405526000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x5fCF316bb2A86F9444633BF5aDb1531FBdCAB669,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x964b97db7ffba5cba89e10936c298c3ef4021fc2bee3174aac8be4865bcc9727,0xE0e8C1D735698060477e79a8e4C20276Fc2Ec7A7,816786,1293198258460000000000,1056266232734509560000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xE0e8C1D735698060477e79a8e4C20276Fc2Ec7A7,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x60707518c309cf1c1592f7370829cf5842c82b3f0340fd111a936c3c5451a714,0x63a895D222CceC41AbF456A20D59850F75A854bB,814697,466390334660000000000,379966806476498020000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x63a895D222CceC41AbF456A20D59850F75A854bB,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xd1d6d1e92067671c3cb88a1f46f46069dcffc37e7186bdac238ca34c1b5f2ef1,0xe1A59cDd826c4460a30a77cc0526CD19351f670b,812430,35266710215940000000000,28651733380736134200000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0xe1A59cDd826c4460a30a77cc0526CD19351f670b,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x6161812f1d093c4dd4993a2b5ca973956d73ac7d1d531e6a97c868b2eaed39bb,0x616F2EF297720E081eB69d4E4518f85572a6f8A1,812011,482533374840000000000,391822408237203240000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x616F2EF297720E081eB69d4E4518f85572a6f8A1,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0xd064e26c2275a86b5fa5da50a69cd15fa4b6041a8ce2e5b85acc13a53c221c26,0xb43923634fF5556E8188886b24EDB8f17204B25c,811580,20000000000000000000000,16231600000000000000000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0xb43923634fF5556E8188886b24EDB8f17204B25c,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0x365d40aa8f2d6773255e9bb6e3da3b6e72aa31347893e58b373671fedce47657,0x2cCB1Cb25695aF8F4FF38352C2696A0Af8297D01,811365,50000000000000000000000,40568250000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x2cCB1Cb25695aF8F4FF38352C2696A0Af8297D01,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xa00a5ad51c41c804a5ea7d24b66f848bb559d848d3096d2b1c809752f1a86808,0x578761F0a290EE9746A49276C3CEff79Bc51B333,811115,30000000000000000000000,24333450000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x578761F0a290EE9746A49276C3CEff79Bc51B333,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x860fe666059c247024fd480573ed30833311a223cabad7a81ac628aa17dbe5ca,0xF6B29fbEbff9f4457fAf9aAd463D341021F2B8e6,810850,1943554520000000000,1575931182542000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xF6B29fbEbff9f4457fAf9aAd463D341021F2B8e6,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x5e471f20a195053463e761e42f94d4837ed247fd1bebc3eed88e314665673b75,0x616F2EF297720E081eB69d4E4518f85572a6f8A1,810849,482450578760000000000,391194569336967240000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x616F2EF297720E081eB69d4E4518f85572a6f8A1,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xe4007a98b339b48cbe90f2eef80e2aa1e279bba245da5e03e4337b7b8d46bcd0,0x95f1872c2c63f54072BD42F68BeEe71E0D6f67d3,809124,245356985490000000000,198524225527610760000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x95f1872c2c63f54072BD42F68BeEe71E0D6f67d3,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xc40ebf8644a728c54e664737353c909ce1ce868015f6dfc0bdf38cd0c3ce466e,0xfb45136E6304Ea9cFd87Ab936E1111E22EB30425,808979,16000000000000000000000,12943664000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xfb45136E6304Ea9cFd87Ab936E1111E22EB30425,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x88585a77af8ee29dbdfde9ed741392edcd66c147e5c8f72cea711cdaa363f9d3,0x9eD629Bc305c5731D43de27Cbbe8F77976893c2b,808361,30000000000000000000000,24250830000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x9eD629Bc305c5731D43de27Cbbe8F77976893c2b,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x139698035c713ce0d81f51f4fe834bc0f94fce783007e0f856faa4a7330e52b1,0x585020d9C6b56874B78979F29d84E082D34f0B2a,808254,6399825817180000000000,5172684816039003720000000000,0x28DcafcbF29A502B33a719d726B0E723A73b6AD3,2,0x585020d9C6b56874B78979F29d84E082D34f0B2a,0x8364Cf2bc1504e05EfEd9b92Ee903b642B6f3Fb5
0xc35d02dc6317ee131371408de944f2374a69a90f047c7b925f0b0e22c9f61c76,0x69E0E2b3d523D3b247d798a49C3fa022a46DD6bd,807740,40000000000000000000000,32309600000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x69E0E2b3d523D3b247d798a49C3fa022a46DD6bd,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xd5c901d03260089632a6fe17c0f7c48a09aaf0d5374d5e0c9c702720cdd77699,0x616F2EF297720E081eB69d4E4518f85572a6f8A1,807650,65301367230000000000,52740649243309500000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x616F2EF297720E081eB69d4E4518f85572a6f8A1,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x784c958bb17e237e15a0cce353141b82a8ebb62f245c197a4a97854def25339a,0xDdEEbf87264dd4Df81762ECEa6940Fb27Bd28415,807404,7026819636000000000000,5673482281384944000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xDdEEbf87264dd4Df81762ECEa6940Fb27Bd28415,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x4c686506b391878ee5f4cff5df3fd4ecca8ba61e7b16c60e158ac8227ecaede3,0x39c09fdc4E5C5AB72F6319dDbc2CAe40E67b2A60,806855,100000000000000000000000,80685500000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x39c09fdc4E5C5AB72F6319dDbc2CAe40E67b2A60,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x4cc538d199138b7ddc724a740a733d6684000022c9b5e427132d8fa60ad2e30c,0xDdEEbf87264dd4Df81762ECEa6940Fb27Bd28415,806855,1315887120380000000000,1061730102514204900000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0xDdEEbf87264dd4Df81762ECEa6940Fb27Bd28415,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xdfea98ae2bdaa318ae9d27e90751edcc51753196ba7f97de7e72a3eee11f50e1,0x3c229864378b3B0adF98aE247Ca33986AED8EC1E,806442,19694674246600000000000,15882612488776597200000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x3c229864378b3B0adF98aE247Ca33986AED8EC1E,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xead90dcfe80185aa6ef80f2b6dff0d6a05b77b0a1f32bf29f9a0f8d2b4a676db,0x555F1401660b2bA254119c3A71b8F0FA6Eaa93D2,806442,69202114905940000000000,55807491948976065480000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x555F1401660b2bA254119c3A71b8F0FA6Eaa93D2,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x1dbc1981dfdb75b48b894a61e83f23922dec202201fa9c5171f288b161ac2009,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,805581,114603925431040000000000,92322744852662634240000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,0x9be973b1496E28b3b745742391B0E5977184f1AC
0xe14d67f8ef706bedf82c39a1aadc8d1ea43a53b984f9c6ea83d7e344d7cdf455,0x0BfD52de6A1b494D4Fea95828B4EF759661cD164,805475,1500006334640000000000,1208217602394154000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x0BfD52de6A1b494D4Fea95828B4EF759661cD164,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x09477f401db69c2dce3c4632d54fef917016dbfc882c8eee9f76cf9c47f7ef8a,0x5eE0E896d0EAD8c9348bA1726Aad2f01b7B6fD3C,804534,49029404437070000000000,39445822869373675380000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x5eE0E896d0EAD8c9348bA1726Aad2f01b7B6fD3C,0x9be973b1496E28b3b745742391B0E5977184f1AC
0x8419e686fc73e15ac7cc815aa680eb2fb4b4b43b154a4babdcaf1a4c1d35f9ab,0x9b616Ac1D31F17Be9B23560d93699cA7732e2808,804121,20000000000000000000000,16082420000000000000000000000,0x372Bc201134676c846F1fd07a2a059Fd18526De3,0,0x9b616Ac1D31F17Be9B23560d93699cA7732e2808,0x9be973b1496E28b3b745742391B0E5977184f1AC
